Name,Spin,Remnant Mass,N=0,N=1,N=2,N=3,N=4,N=5,N=6,N=7
0847,0.688925995939,0.956053076389,(0.52775852321026-0.0812008039525434j),(0.5159873718528746-0.24553415089183572j),(0.49420740749079234-0.414624761961162j),(0.4652037053882432-0.5879395671739209j),(0.4342562515099587-0.7591751835280193j),(0.41697399924007267-0.9259007637250479j),(0.4164521689364968-1.1053402308026878j),(0.41766401150382226-1.298657572434899j)
0849,0.684556016695,0.954060738561,(0.5258933440281102-0.08135528849050307j),(0.513993037117467-0.24602637352128112j),(0.4920092677111441-0.41552718416986956j),(0.462837993661342-0.5893393024637235j),(0.43188088107395783-0.7612563969860761j),(0.4144491734605428-0.9289636164822674j),(0.41357481543470276-1.109158141774427j),(0.4146058356791045-1.3030904740182632j)
0853,0.711996147016,0.947581040069,(0.538041880115006-0.08032247881163729j),(0.5269691421229615-0.242750497329269j),(0.5062996273868149-0.4095687527739809j),(0.47821735143167454-0.5801997461479277j),(0.44721302615462966-0.7478077797265105j),(0.4305925055699103-0.909012722545646j),(0.43205612790530185-1.0842040866342444j),(0.4342758097291559-1.2740976783691522j)
0854,0.67398047493,0.955499392044,(0.521480766889124-0.08171486971847915j),(0.5092717566183363-0.24717552231754952j),(0.48680246711482433-0.4176449581710825j),(0.4572326583677864-0.5926469963067121j),(0.42622775052999484-0.7662017113073385j),(0.4084108837153771-0.936209070922599j),(0.4067094122165528-1.1181726432477475j),(0.4073142695770194-1.3135515209676993j)
0855,0.696498640518,0.95071037981,(0.5310511256174714-0.08092447747554711j),(0.5195060857934947-0.2446557728617738j),(0.49808399654865393-0.41302094510134313j),(0.4693753666884506-0.5854658886683923j),(0.4384298003628185-0.7555152051912223j),(0.4213905500834049-0.9204936133198888j),(0.42149608379069703-1.0985890511007153j),(0.42302840882616316-1.290815978894231j)
0856,0.695373648467,0.95031327931,(0.53055702364148-0.08096623860076334j),(0.5189782045034229-0.24478835823217757j),(0.497502559745494-0.41326250805076253j),(0.4687496885783284-0.5858373392457599j),(0.4378050656987447-0.7560632685790439j),(0.42073110829667815-0.9213050541208612j),(0.42074205232057216-1.0996031118943435j),(0.42222616926266743-1.2919940456490773j)
0861,0.69588706997,0.950417804677,(0.5307823035222301-0.0809472110112178j),(0.5192188922667661-0.24472794140300871j),(0.49776767184947246-0.4131524094769541j),(0.4690349730332566-0.5856679918337551j),(0.4380899734573027-0.7558133336028938j),(0.4210319192313262-0.9209350881893992j),(0.42108596983199814-1.0991408051965068j),(0.422592061314858-1.2914569783500665j)
0862,0.661606803133,0.956271735838,(0.516490807509426-0.08211152803356883j),(0.5039272006023976-0.2484492456083742j),(0.48090260506906196-0.4200116211441308j),(0.4508768500720494-0.5963823826162027j),(0.4197755407964644-0.7718286126259106j),(0.40147387881293617-0.9444017813787018j),(0.3988461683555173-1.1283382924764336j),(0.39897090900706716-1.325337618541693j)
0863,0.708534317745,0.947114684401,(0.536449701181269-0.08046141828095371j),(0.5252703063066113-0.24318928058234407j),(0.5044301922732731-0.4103607518850565j),(0.4762050163247853-0.5814010586601851j),(0.4452214127321963-0.7495552472725847j),(0.42851798618862397-0.9116275399985871j),(0.4296687557553528-1.0874866712023636j),(0.4317309316128855-1.2779136958737771j)
0864,0.675867476994,0.958060100906,(0.5222578609997656-0.08165214505882881j),(0.5101035421373575-0.24697470554744036j),(0.487720116223329-0.4172737235515312j),(0.45822075802268214-0.5920648266403149j),(0.42722681783975536-0.7653286551600647j),(0.4094808711517361-0.934933136181277j),(0.4079244361208189-1.1165868726784982j),(0.4086042065767848-1.311711890204899j)
0865,0.695216605614,0.95020531692,(0.5304881888322647-0.08097204821562423j),(0.5189046595665108-0.2448068074162903j),(0.4974215497608477-0.4132961358617429j),(0.46866251449076946-0.5858890801002344j),(0.437717988822704-0.7561396541537607j),(0.4206391459137297-0.9214180978127021j),(0.42063692539846786-1.0997443567532557j),(0.4221143297386165-1.2921581284294061j)
0866,0.660762680737,0.958158960203,(0.5161568981126302-0.08213769328402813j),(0.5035693488689171-0.24853350716873981j),(0.4805073382822885-0.42016894636008517j),(0.4504508194869352-0.5966321838824491j),(0.41934145871006945-0.7722063839370867j),(0.40100561734169543-0.9449499852994384j),(0.39831619028603127-1.129017521901048j),(0.39840884071229854-1.3261246608592285j)
0872,0.693430276862,0.949552212378,(0.5297075929541409-0.08103778883999868j),(0.5180705775871403-0.2450156530038787j),(0.49650274267702005-0.4136770527087832j),(0.4676737903497122-0.5864757106503166j),(0.4367297800859628-0.7570064413395959j),(0.419594682383211-0.9227000190629673j),(0.4194433923955682-1.1013456338283387j),(0.4208447317168151-1.294018213397901j)
0873,0.659527312883,0.957435826942,(0.5156696821790938-0.08217578673551916j),(0.5030471490642003-0.2486562376378337j),(0.4799304849272766-0.4203982724144858j),(0.4498290137596534-0.5969966447462259j),(0.4187075459165848-0.7727578705659375j),(0.4003214569308785-0.9457498809624894j),(0.39754202633844293-1.1300083822948235j),(0.39758785722417683-1.3272726887661161j)
0874,0.693300028199,0.949484265645,(0.5296508472892695-0.08104255775894913j),(0.5180099385177986-0.2450308085565838j),(0.4964359393994985-0.4137047130510621j),(0.46760190318428413-0.5865183476405519j),(0.4366578882602432-0.7570694929690588j),(0.41951864044237724-0.9227932080338351j),(0.41935652920265104-1.1014620064575267j),(0.42075234294994374-1.2941533873552866j)
0875,0.665876690638,0.958442385419,(0.5181923846729376-0.08197745629791148j),(0.5057503651510075-0.24801796665610581j),(0.48291592218946255-0.41920788852062574j),(0.4530464083405679-0.5951091316018692j),(0.42198301583393577-0.769905892563301j),(0.40385222023286704-0.941608141618653j),(0.4015394747602405-1.1248750464779589j),(0.4018277968515001-1.3213237297609541j)
0876,0.717789151996,0.950219398177,(0.5407473273568631-0.08008391347544862j),(0.5298546109327958-0.24199831781245598j),(0.5094739829914466-0.40821501901586726j),(0.48163525301316307-0.5781554742991275j),(0.450586132451569-0.7448497705191112j),(0.43408822573756517-0.9045697938339147j),(0.43608891584284437-1.0786173601061533j),(0.4385777258149324-1.2676020914601072j)
0877,0.672397317972,0.956109991415,(0.5208321564255494-0.08176702698232854j),(0.5085773891973036-0.24734262778429245j),(0.4860363101502525-0.4179542562440446j),(0.456407597204614-0.5931328088988185j),(0.4253926996062539-0.7669310996562363j),(0.40751566427639063-0.937274027736517j),(0.40569331865152514-1.119495662824481j),(0.4062356858256643-1.315086126261946j)
0885,0.656371742505,0.957780609211,(0.5144329519921546-0.08227202903977279j),(0.5017213545434466-0.24896661284309327j),(0.4784656336580521-0.4209791586757747j),(0.4482497024939023-0.5979216227803299j),(0.41709559321511774-0.7741591699913792j),(0.3985799838849703-0.9477802934643323j),(0.3955723321052594-1.1325223817517094j),(0.39549933196723197-1.330184853021663j)
0886,0.700196969673,0.952374693676,(0.5326879027078669-0.0807853955700556j),(0.5212543822619278-0.24421461291215443j),(0.500009343160143-0.4122184701503876j),(0.4714472305351773-0.5842347550937859j),(0.44049547178426435-0.753702702324054j),(0.42356658075515696-0.9178055701758892j),(0.42398666959718423-1.0952273930366452j),(0.4256790103439337-1.2869101260028377j)
0888,0.702210454798,0.953204456658,(0.5335871533131731-0.08070849780516998j),(0.5222146558038011-0.24397095844622882j),(0.5010666597139477-0.41177609465125276j),(0.4725850433875176-0.5835579168802439j),(0.44162789007739545-0.7527089207454359j),(0.42475654053489725-0.9163287308220228j),(0.42535027920192214-1.0933788639932287j),(0.42713075438595416-1.2847620394583492j)
0890,0.683537751681,0.955182360007,(0.525462309782977-0.08139077854406024j),(0.5135320441583675-0.2461395746268167j),(0.49150106011988104-0.4157351109295872j),(0.4622909990177999-0.589662630860437j),(0.431330765236233-0.7617381462550626j),(0.41386335671329283-0.929671408517404j),(0.41290779676580214-1.1100397952943848j),(0.413897094602805-1.3041139585105335j)
0891,0.656061563577,0.953701314344,(0.5143119863730169-0.08228140771754279j),(0.5015916571262955-0.24899688171955084j),(0.4783223094957252-0.421035881634852j),(0.4480951546977148-0.5980120842439232j),(0.416937705908786-0.7742963411475766j),(0.39840927795051195-0.947978889212406j),(0.3953793208139408-1.1327681896851347j),(0.3952946982202586-1.3304695447661679j)
0893,0.656477164483,0.957690612756,(0.5144740894553869-0.08226883816427859j),(0.5017654606498406-0.2489563155163888j),(0.47851437284461296-0.4209598647719962j),(0.4483022573967234-0.5978908585889615j),(0.4171492778495234-0.7741125258132917j),(0.39863802177603896-0.9477127558673561j),(0.39563795616396574-1.1324387848934083j),(0.395568908548124-1.330088030228299j)
0896,0.676649981502,0.952931202462,(0.5225813935245819-0.08162595479277694j),(0.5104498032337244-0.2468909021857852j),(0.4881020789415112-0.41711894958828044j),(0.45863201463658126-0.5918224075763815j),(0.42764231897161054-0.7649654353056474j),(0.40992551892769596-0.9344019115407596j),(0.4084295409927711-1.1159264403306823j),(0.4091405158063918-1.3109456518826448j)
0898,0.700535760632,0.953877559138,(0.53283880675564-0.08077251534136626j),(0.5214155387660679-0.24417378847928137j),(0.5001867956971687-0.412144308995495j),(0.4716381905614376-0.5841211971496952j),(0.44068562479887674-0.753535834275273j),(0.4237665450913313-0.9175577412232353j),(0.42421573192942963-1.0949172707369241j),(0.42592285128676566-1.2865497627039315j)
0900,0.706234848924,0.952398729682,(0.5354020372213382-0.08055225201943486j),(0.5241521704966123-0.24347643908765412j),(0.5031995524413535-0.4108800237366375j),(0.4748804684752916-0.5821908713939512j),(0.443908170762011-0.7507077059119821j),(0.427146038347303-0.9133481273077604j),(0.42809215849940824-1.0896445563087302j),(0.43005102337890005-1.2804219664909475j)
0901,0.651948436159,0.952660501351,(0.5127179353595448-0.08240441711653143j),(0.4998821993377985-0.24939427469615558j),(0.4764328484920372-0.42178180753083677j),(0.44605729893644797-0.5992039844225022j),(0.41485340650025126-0.7761057295450021j),(0.39615360827596763-0.9505959271990759j),(0.39282996735513503-1.1360059339520987j),(0.3925921802470051-1.3342186550411936j)
0903,0.657189945758,0.958009021446,(0.5147525531189963-0.08224721991342471j),(0.5020640083131669-0.24888656356207373j),(0.4788442684073572-0.42082921153069097j),(0.44865796644968753-0.5976826065915161j),(0.41751255466592585-0.7737968454110336j),(0.39903068528781943-0.9472555867614393j),(0.3960819802129235-1.1318728615725833j),(0.3960396877632602-1.3294325459889487j)
0906,0.704929249366,0.951764840626,(0.534810664252073-0.08060331825632044j),(0.5235209157986295-0.24363798394436936j),(0.5025047031729999-0.41117248651560223j),(0.4741326425115746-0.5826364754052233j),(0.4431659011696161-0.7513591323988782j),(0.4263692140564761-0.9143193465371169j),(0.42720022149984754-1.0908618957359553j),(0.42910088042494177-1.281836863885766j)
0908,0.683203157293,0.955001258605,(0.525320967087394-0.0814023990609926j),(0.5133808683774063-0.2461766501657477j),(0.4913343922440466-0.4158032430129056j),(0.4621116065546145-0.5897686439109538j),(0.43115027646997894-0.7618961829322939j),(0.4136710678099564-0.929903502722148j),(0.4126889012332416-1.1103288505812203j),(0.41366452260833414-1.3044494981443675j)
0910,0.70315964585,0.954998509833,(0.5340130919067538-0.08067195421376537j),(0.5226694379487512-0.24385523187400457j),(0.5015673520017615-0.41156618695823316j),(0.47312386916052085-0.583237209568607j),(0.4421636710173682-0.7522387130910184j),(0.42531879322196847-0.9156292086621254j),(0.4259949981235164-1.092502883677041j),(0.4278172766869245-1.283744032383124j)
0915,0.66997877998,0.955760397654,(0.5198471432751663-0.08184589364876785j),(0.507522697747951-0.247595519136714j),(0.4848723780169331-0.41842300862316645j),(0.45515402060271437-0.5938704200056968j),(0.4241224985359258-0.7680399577815299j),(0.4061524223381327-0.9388912983771879j),(0.4041468097936825-1.121503903325934j),(0.4045943334070961-1.317415158177876j)
0916,0.716438885104,0.944000303508,(0.5401120509252343-0.08014021221966265j),(0.5291771990126152-0.24217568743894752j),(0.5087288456884216-0.40853380297807784j),(0.48083282827107576-0.578635853254505j),(0.44979529273643815-0.7455430483104416j),(0.4332707244560586-0.9056130232337628j),(0.4351446554055381-1.079930225261541j),(0.4375700930527881-1.269128634695915j)
0917,0.680197902659,0.958467587056,(0.5240578786186857-0.081505866751118j),(0.5120297060325498-0.24650698851009775j),(0.4898445710989225-0.41641099837324863j),(0.4605079377429242-0.5907157754762209j),(0.42953521227699776-0.7633098386410719j),(0.4119485365243713-0.9319775439317193j),(0.4107290416789066-1.1129108140049282j),(0.41158254823881696-1.3074463244842673j)
0923,0.688028319113,0.950857134671,(0.52737332970033-0.08123282914582998j),(0.5155755692663342-0.24563612057955359j),(0.49375358131767366-0.4148114867704212j),(0.4647153045862992-0.5882287237824717j),(0.43376636724817375-0.7596045319237349j),(0.4164539291543887-0.9265333093626356j),(0.415859136932542-1.1061290757147633j),(0.4170335971757031-1.2995735889966156j)
0925,0.705865382903,0.946681889338,(0.5352344333004045-0.08056674008495625j),(0.5239732710361341-0.24352226336173063j),(0.5030026359691186-0.41096295951116707j),(0.47466853562099676-0.5823171780602875j),(0.4436978733874561-0.7508922643604361j),(0.42692605045889553-0.9136233852686756j),(0.4278395167491976-1.089989620803263j),(0.429781877300588-1.2808230384463613j)
0926,0.669255613938,0.956338514193,(0.5195539759089343-0.08186928692842602j),(0.5072087478298485-0.24767058113855386j),(0.4845258636122179-0.418562299110727j),(0.454780779098458-0.5940899158763105j),(0.42374397078056436-0.7683702548602409j),(0.40574582045072494-0.9393726371463851j),(0.4036857287425761-1.1221013893657794j),(0.4041050362951337-1.318107994828727j)
0927,0.731459151831,0.948540908812,(0.5473456076189798-0.07948899381567691j),(0.5368856668195232-0.240128802787902j),(0.5172048046614169-0.4048702501443258j),(0.4899662649511709-0.5731513940533113j),(0.45876011756908763-0.737698700321069j),(0.44245535896258104-0.8937365649034766j),(0.44579907855225404-1.064942734157865j),(0.4489533380518402-1.2516995701815916j)
0928,0.67679736763,0.955080104367,(0.5226424162805773-0.08162100995277577j),(0.5105151101928799-0.2468750827718143j),(0.4881741166893653-0.4170897428120523j),(0.45870957525682227-0.59177668121006j),(0.42772065896801564-0.764896944549206j),(0.41000933113564586-0.9343017147067155j),(0.40852476120217146-1.1158018590755245j),(0.4092416226508226-1.3108011066427765j)
0933,0.722607043536,0.945064832307,(0.543037742191087-0.07987950655623942j),(0.5322962529245042-0.24135501287501218j),(0.5121592679705423-0.4070609945464063j),(0.4845277063507564-0.57642158487269j),(0.45343152268890297-0.7423570558766543j),(0.43701841731190866-0.9008087893697404j),(0.43947964127425115-1.0738786527508568j),(0.44219789596484843-1.2620917231087894j)
0934,0.678746946661,0.954701308226,(0.523452150688284-0.08155524503444431j),(0.5113816117791203-0.24666478013828988j),(0.48912984136299253-0.41670175760067985j),(0.45973851668435817-0.5911698361092477j),(0.4287593054109699-0.7639886461753894j),(0.4111198248993867-0.93297215086135j),(0.4097867849521386-1.1141483045644864j),(0.4105817916734496-1.3088824188782786j)
0935,0.685647229272,0.950026284387,(0.526356748908008-0.08131704494649232j),(0.514488603765998-0.24590444120341368j),(0.492555545553034-0.41530338390208j),(0.46342594357190786-0.5889916333664263j),(0.4324718137960378-0.7607387968837718j),(0.4150780066293497-0.9282026612423921j),(0.41429105705940433-1.1082100066410612j),(0.41536695918015926-1.30198973346056j)
0937,0.674291865364,0.959040133673,(0.5216087011129705-0.08170456091583701j),(0.5094087044671575-0.24714250723163714j),(0.4869535617553237-0.4175838913681375j),(0.4573953603336378-0.5925511621020403j),(0.4263923331543532-0.766057917187404j),(0.40858723001045294-0.9359990132989761j),(0.4069096194335914-1.117911626029394j),(0.40752680642829403-1.3132487372874708j)
0963,0.677520510859,0.949765545783,(0.5229422124350706-0.08159669365244666j),(0.5108359415008447-0.2467973046103846j),(0.4885280014914492-0.4169461882864189j),(0.45909058248191476-0.5915520212363375j),(0.4281053974473267-0.7645605405276137j),(0.4104208368090065-0.9338094597934018j),(0.40899233595288487-1.1151897420053154j),(0.40973812260748993-1.3100908749384819j)
0965,0.713957722027,0.945474115036,(0.5389521471658417-0.08024256007738086j),(0.5279401481291163-0.24249834929704403j),(0.5073679685242759-0.4091144050785141j),(0.47936751845797865-0.5795123711673043j),(0.4483494539150039-0.7468109263535635j),(0.43177280823363-0.9075178319661398j),(0.4334163373979717-1.082325659610446j),(0.43572635235794-1.2719137927156863j)
0966,0.674979045812,0.955826725601,(0.5218914479640985-0.0816817527910881j),(0.5097113587248938-0.24706947686478614j),(0.48728746644010373-0.4174488578692302j),(0.4577549056782919-0.5923393464491513j),(0.4267559300188233-0.7657402042899718j),(0.40897670304527795-0.9355347637891271j),(0.40735185045817557-1.1173346823260086j),(0.40799629183605784-1.3125794479540853j)
0967,0.720066948171,0.9471528292,(0.5418255401533241-0.07998796752568425j),(0.5310041476134197-0.2416962277108657j),(0.5107383170284204-0.40767267982244926j),(0.4829969817070819-0.5773396327981918j),(0.4519267288970446-0.7436749836602577j),(0.4354709835613619-0.9027992492877107j),(0.43768776900609696-1.0763876594395383j),(0.44028439817761944-1.265009373548162j)
0968,0.671273473522,0.955601386557,(0.5203735663890534-0.08180379604282166j),(0.5080863877209492-0.24746049822909055j),(0.4854944826763789-0.41817263623296413j),(0.4558240634634947-0.5934762413497895j),(0.4248016440759781-0.7674471731672332j),(0.4068815398685628-0.9380269802651868j),(0.4049738275848089-1.120430778064542j),(0.405472030574655-1.3161706721746063j)
0973,0.705030526787,0.946713667057,(0.5348564486297449-0.08059937000576939j),(0.5235697904916538-0.24362549114741994j),(0.5025585037304179-0.41114986058352887j),(0.474190543881158-0.5826019820703806j),(0.44322339374264275-0.7513086756477092j),(0.4264294179143739-0.914244154273668j),(0.4272693272239565-1.090767667116839j),(0.4291744897225075-1.2817273460875516j)
0974,0.663093769358,0.956704978977,(0.517080986928244-0.08206516556170418j),(0.5045596312125817-0.24830001753112627j),(0.48160108490545483-0.4197332349695492j),(0.4516296193216367-0.5959408196344118j),(0.4205420511296393-0.7711612796417144j),(0.4023002836005045-0.9434328350582337j),(0.39978172620315183-1.1271374615402845j),(0.39996319288959337-1.3239460340166398j)
0975,0.686561035259,0.950242949622,(0.5267460088146673-0.08128484975996486j),(0.5149048421552122-0.24580183392873511j),(0.49301434230821534-0.41511518431405875j),(0.4639197239373984-0.5886995433136728j),(0.4329678015123016-0.7603042779257134j),(0.4156054412578084-0.9275634527652934j),(0.414892003613694-1.107413356352188j),(0.41600562815192976-1.3010647971644564j)
0976,0.655647731601,0.958747543744,(0.514150763434692-0.08229389795990286j),(0.5014187907902327-0.2490371993868599j),(0.4781312742963613-0.4211114560328276j),(0.44788915262838236-0.5981326482159806j),(0.4167272123306621-0.7744791927481545j),(0.39818165853246296-0.9482435774745559j),(0.3951219772921764-1.1330957781525532j),(0.39502186429502345-1.3308489405163568j)
0977,0.678363407594,0.955576098436,(0.5232924773643205-0.08156823543808332j),(0.5112107563934907-0.24670630743540545j),(0.48894140509977085-0.4167783285739423j),(0.4595356524719427-0.591289513833949j),(0.42855462118002896-0.7641676769538311j),(0.4109010862277157-0.9332343325079014j),(0.4095381428981509-1.1144744373533815j),(0.41031773495292245-1.3092608666144345j)
0981,0.679821319352,0.954034903463,(0.5239004122054834-0.0815187182549617j),(0.5118612340800565-0.24654804736568875j),(0.4896587852761319-0.4164866280795684j),(0.46030794045585155-0.5908338230167768j),(0.42933359262986315-0.7634862489544905j),(0.4117332678423318-0.932236105595628j),(0.41048423932100103-1.113232559338621j),(0.41132253445472133-1.3078197212625866j)
0982,0.699809783105,0.950368037006,(0.5325156418728173-0.08080008682398071j),(0.5210704119857491-0.24426118379447825j),(0.49980676499275356-0.41230309049320685j),(0.4712292333433217-0.584364373301979j),(0.44027834725645787-0.7538932358129147j),(0.42333818048975774-0.9180884728256191j),(0.4237250737520337-1.0955813658417002j),(0.42540054980887865-1.2873214362371241j)
0983,0.650369344999,0.957040112529,(0.5121108507746688-0.0824509809553983j),(0.4992309946463256-0.24954489614295997j),(0.4757128749470691-0.4220651339972476j),(0.44528056039200925-0.599657831853791j),(0.41405779238678025-0.7767956865744369j),(0.3952915497276443-0.9515926132840861j),(0.39185616958492586-1.1372383146623977j),(0.3915600413257515-1.3356452738709832j)
0984,0.666979951396,0.959586511497,(0.5186354831544905-0.08194234154092941j),(0.5062250108640124-0.2479051407145843j),(0.4834399467800853-0.418998036473401j),(0.45361098086524126-0.5947774890469955j),(0.42255660654833954-0.7694058674113186j),(0.40446938154382495-0.940880653871832j),(0.4022387918286647-1.1239726598709212j),(0.40256972988037315-1.3202776193241903j)
0989,0.66974127364,0.955851733865,(0.5197507908047031-0.08185358612072197j),(0.5074195171291113-0.24762019942910043j),(0.4847584973691043-0.41846879914341767j),(0.4550313582314363-0.5939425614480217j),(0.42399811590164194-0.768148499729416j),(0.40601883206248573-0.9390494956102255j),(0.4039953111338169-1.1217002844413768j),(0.4044335606702267-1.3176428836664256j)
0990,0.716500029436,0.943938134128,(0.5401407562299262-0.08013767204213326j),(0.5292078100266915-0.24216768280585718j),(0.5087625183298814-0.40851941064534764j),(0.4808690880297563-0.5786141519200197j),(0.44983104299521326-0.7455117047332992j),(0.43330770813342107-0.9055658838589499j),(0.4351873579491429-1.079870916427682j),(0.43761565669534686-1.2690596741252882j)
0991,0.680584970203,0.958515298898,(0.5242199158110683-0.08149263119487062j),(0.5122030622881899-0.24646470923188987j),(0.4900357373510821-0.4163331415604809j),(0.4607137235460478-0.5905942947422721j),(0.42974262082125825-0.7631283474663589j),(0.412169932599947-0.9317114759773003j),(0.4109808408170896-1.1125796966225892j),(0.4118500030906097-1.3070620403685171j)
0992,0.65021744607,0.959039247826,(0.5120525946926866-0.08245544101733407j),(0.4991684998703902-0.249559328889062j),(0.4756437747217412-0.4220923003480332j),(0.4452060054821136-0.5997013810515114j),(0.41398139181102245-0.7768619198661696j),(0.3952087394247316-0.9516882558837761j),(0.3917626395019678-1.1373565545903181j),(0.39146091236126046-1.3357821379048016j)
0996,0.727614716753,0.94629913991,(0.5454585367853815-0.07966103273724916j),(0.5348757231188374-0.2406685682354376j),(0.5149953836782724-0.40583319874098706j),(0.48758406209077604-0.5745854527339346j),(0.4564294154407031-0.7397343691435365j),(0.44008575574751524-0.8968342553161586j),(0.44304012502760853-1.0688609405377123j),(0.446002635213085-1.2562564131334417j)
0998,0.702869052868,0.951903277436,(0.533882553661525-0.08068316201502888j),(0.5225300640887658-0.24389072051963412j),(0.5014139117010342-0.4116305432978839j),(0.47295874146790484-0.583335505476859j),(0.44199950982782027-0.752382783739883j),(0.4251465732177117-0.9158435927694453j),(0.42579748955979174-1.0927713750467947j),(0.4276069525355807-1.2840560603332962j)
0999,0.722103445131,0.949781334515,(0.5427965802626888-0.07990113427898413j),(0.5320392184894184-0.24142302973318333j),(0.5118766183289937-0.40718285173805996j),(0.48422319278771614-0.5766042974409633j),(0.45313234894074184-0.7426190085813476j),(0.4367111691995025-0.9012047715812064j),(0.4391236344777541-1.074377996808853j),(0.4418176570858538-1.2626724071481443j)
1002,0.701577038359,0.955219276919,(0.5333036358013267-0.0807327794694345j),(0.5219119176121287-0.24404787640654205j),(0.5007333427882642-0.4119156826241923j),(0.4722263461155596-0.5837713473990724j),(0.4412710453248693-0.7530220861472717j),(0.4243817948603771-0.9167943527760472j),(0.4249207189698425-1.0939617973721654j),(0.4266733893287025-1.2854394610392956j)
1005,0.65184197648,0.953765352467,(0.5126769219773848-0.08240756779898682j),(0.4998382082280596-0.24940446292312807j),(0.4763842152939406-0.42180096154342583j),(0.4460048352590888-0.5992346467518446j),(0.4147996882247065-0.7761523267558277j),(0.39609542141583365-0.950663261151893j),(0.3927642299077049-1.1360892029840837j),(0.39252250162555136-1.3343150553832448j)
1006,0.701247455651,0.948617364963,(0.5331563417733454-0.08074538084942642j),(0.521754631178419-0.24408780143114606j),(0.5005601637628483-0.4119881600324061j),(0.47203998198365577-0.5838822165390581j),(0.4410855885381573-0.7531848398112554j),(0.42418695023492975-0.9170362539786596j),(0.42469742101174-1.0942645992934186j),(0.42643565256711463-1.2857913362053441j)
1010,0.67606016961,0.953218919861,(0.522337461003216-0.08164570549134544j),(0.5101887363973563-0.24695409776615584j),(0.48781409681488286-0.41723565566961834j),(0.45832194788535646-0.5920051855624124j),(0.4273290695397793-0.7652392761979669j),(0.40959031475806024-0.9348024372136965j),(0.40804875017041403-1.1164243958267375j),(0.4087361970948045-1.3115233877060566j)
1012,0.669234091081,0.952958878416,(0.5195452602120044-0.08186998183802241j),(0.5071994139671131-0.24767281124677545j),(0.4845155612613285-0.41856643857401277j),(0.4547696818298411-0.5940964411042607j),(0.42373271397987966-0.7683800762848545j),(0.4057337263607517-0.9393869470300453j),(0.4036720154669693-1.1221191507319728j),(0.4040904842509846-1.3181285900224151j)
1013,0.691931939317,0.950269723905,(0.5290562033810171-0.0810924493079993j),(0.5173744525498085-0.24518940902657466j),(0.49573581602389166-0.4139943207765604j),(0.46684849314847743-0.5869650791300663j),(0.4359040851851605-0.7577305433786435j),(0.4187208589506911-0.9237697391912209j),(0.41844547326138126-1.1026812227705687j),(0.41978341553373644-1.29556951925791j)
1018,0.663594221802,0.953589522405,(0.5172801884885928-0.08204948357401701j),(0.5047730745850902-0.24824956327398548j),(0.48183679845336136-0.4196391805941769j),(0.4518836330127054-0.5957917673229559j),(0.4208005614682853-0.7709361444494508j),(0.4025788596987731-0.9431057878506512j),(0.4000971653942201-1.1267320602607886j),(0.4002977810207382-1.323476192103648j)
1019,0.68926111257,0.950541560825,(0.5279025961048434-0.08118880942617028j),(0.5161413887636463-0.24549596902409243j),(0.4943771337099052-0.4145548736288298j),(0.46538635969420217-0.5878314028262401j),(0.4344393924283944-0.7590146577300133j),(0.4171683381809035-0.9256641729927858j),(0.4166738196261638-1.1050451303859163j),(0.4178996497152931-1.298314884641774j)
1023,0.707897610565,0.949742733618,(0.5361588243069426-0.08048668456357119j),(0.5249598866372008-0.24326913253936044j),(0.5040885567316019-0.41050507227202004j),(0.4758372996763665-0.5816203958666102j),(0.44485702171892877-0.7498750137422233j),(0.42813762131035377-0.9121052485424469j),(0.42923147752839924-1.0880859575346007j),(0.4312649443255171-1.278610314457097j)
1034,0.651266284367,0.953225605974,(0.5124553503622188-0.08242457677253531j),(0.4996005423211679-0.2494594725644937j),(0.4761214613822565-0.42190440685076397j),(0.44572137639244086-0.5994002942325471j),(0.41450939985131124-0.7764041018826014j),(0.3957809409622844-0.9510270278378257j),(0.3924089623729082-1.1365390274613771j),(0.39214594166745065-1.3348357983031542j)
1041,0.712966128206,0.948590490673,(0.5384912607220838-0.08028306867364518j),(0.5274485298945837-0.24262613438115477j),(0.5068270852849108-0.40934459230564757j),(0.47878519196938685-0.579860456296485j),(0.4477742545134246-0.7473154515366794j),(0.43117571994788806-0.9082747214534099j),(0.4327280610423287-1.0832769039702024j),(0.43499231185424164-1.2730197403428225j)
1043,0.733876130853,0.951675581013,(0.548545037906313-0.07937885591666877j),(0.5381628255430769-0.2397835950625889j),(0.5186084975798627-0.4042554966754359j),(0.4914803499458052-0.5722385611584455j),(0.4602388933986299-0.7364089274803319j),(0.44395158093996656-0.891767983556222j),(0.44754516611794976-1.062449154387894j),(0.4508219533701829-1.2487995314721552j)
1051,0.735408518265,0.949499196584,(0.5493107919849303-0.07930821960475866j),(0.5389780542011987-0.2395623357740986j),(0.5195044093493275-0.40386191156482626j),(0.4924469915336645-0.5716552096778936j),(0.4611819845745471-0.7355871957906518j),(0.44490274909946936-0.890511332590301j),(0.44865687232800594-1.0608558743116256j),(0.45201216080119444-1.2469465513923923j)
1053,0.671338785589,0.952094575133,(0.5204001756147485-0.08180166499822882j),(0.5081148789430909-0.24745366522466636j),(0.4855259245857802-0.4181599718270066j),(0.45585792671113684-0.5934563152192455j),(0.42483595415003816-0.7674172201771954j),(0.4069183608228035-0.9379832911452568j),(0.40501559975020485-1.1203765258153833j),(0.405516364924848-1.3161077531859355j)
